Country Code,Country Name,Region,Year,Domain,Domain_Score
SUR,Suriname,Other,2023,Food Security,0.6324
SYC,Seychelles,Other,2000,Food Security,0.8032
SYC,Seychelles,Other,2001,Food Security,0.5778
SYC,Seychelles,Other,2002,Food Security,0.4303
SYC,Seychelles,Other,2003,Food Security,0.4342
SYC,Seychelles,Other,2004,Food Security,0.4887
SYC,Seychelles,Other,2005,Food Security,0.5513
SYC,Seychelles,Other,2006,Food Security,0.4952
SYC,Seychelles,Other,2007,Food Security,0.5468
SYC,Seychelles,Other,2008,Food Security,0.5995
SYC,Seychelles,Other,2009,Food Security,0.7344
SYC,Seychelles,Other,2010,Food Security,0.6561
SYC,Seychelles,Other,2011,Food Security,0.683
SYC,Seychelles,Other,2012,Food Security,0.4905
SYC,Seychelles,Other,2013,Food Security,0.4582
SYC,Seychelles,Other,2014,Food Security,0.4889
SYC,Seychelles,Other,2015,Food Security,0.5237
SYC,Seychelles,Other,2016,Food Security,0.6497
SYC,Seychelles,Other,2017,Food Security,0.8125
SYC,Seychelles,Other,2018,Food Security,0.6143
SYC,Seychelles,Other,2019,Food Security,0.6424
SYC,Seychelles,Other,2020,Food Security,0.7541
SYC,Seychelles,Other,2021,Food Security,0.635
SYC,Seychelles,Other,2022,Food Security,0.7151
SYC,Seychelles,Other,2023,Food Security,0.5282
SYR,Syrian Arab Republic,Other,2000,Food Security,0.6305
SYR,Syrian Arab Republic,Other,2001,Food Security,0.7193
SYR,Syrian Arab Republic,Other,2002,Food Security,0.6492
SYR,Syrian Arab Republic,Other,2003,Food Security,0.6024
SYR,Syrian Arab Republic,Other,2004,Food Security,0.6474
SYR,Syrian Arab Republic,Other,2005,Food Security,0.6304
SYR,Syrian Arab Republic,Other,2006,Food Security,0.718
SYR,Syrian Arab Republic,Other,2007,Food Security,0.7306
SYR,Syrian Arab Republic,Other,2008,Food Security,0.7071
SYR,Syrian Arab Republic,Other,2009,Food Security,0.543
SYR,Syrian Arab Republic,Other,2010,Food Security,0.5763
SYR,Syrian Arab Republic,Other,2011,Food Security,0.7632
SYR,Syrian Arab Republic,Other,2012,Food Security,0.7511
SYR,Syrian Arab Republic,Other,2013,Food Security,0.739
SYR,Syrian Arab Republic,Other,2014,Food Security,0.7289
SYR,Syrian Arab Republic,Other,2015,Food Security,0.7108
SYR,Syrian Arab Republic,Other,2016,Food Security,0.6836
SYR,Syrian Arab Republic,Other,2017,Food Security,0.6402
SYR,Syrian Arab Republic,Other,2018,Food Security,0.5969
SYR,Syrian Arab Republic,Other,2019,Food Security,0.5505
SYR,Syrian Arab Republic,Other,2020,Food Security,0.5183
SYR,Syrian Arab Republic,Other,2021,Food Security,0.4921
SYR,Syrian Arab Republic,Other,2022,Food Security,0.4649
SYR,Syrian Arab Republic,Other,2023,Food Security,0.4336
TCA,Turks and Caicos Islands,Other,2000,Food Security,0.9042
TCA,Turks and Caicos Islands,Other,2001,Food Security,0.8541
TCA,Turks and Caicos Islands,Other,2002,Food Security,0.8728
TCA,Turks and Caicos Islands,Other,2003,Food Security,0.8982
TCA,Turks and Caicos Islands,Other,2004,Food Security,0.9179
TCA,Turks and Caicos Islands,Other,2005,Food Security,0.7302
TCA,Turks and Caicos Islands,Other,2006,Food Security,0.7436
TCA,Turks and Caicos Islands,Other,2007,Food Security,0.7478
TCA,Turks and Caicos Islands,Other,2008,Food Security,0.733
TCA,Turks and Caicos Islands,Other,2009,Food Security,0.6012
TCA,Turks and Caicos Islands,Other,2011,Food Security,0.5088
TCA,Turks and Caicos Islands,Other,2012,Food Security,0.5175
TCD,Chad,Other,2001,Food Security,0.48
TCD,Chad,Other,2002,Food Security,0.4901
TCD,Chad,Other,2003,Food Security,0.485
TCD,Chad,Other,2004,Food Security,0.5002
TCD,Chad,Other,2005,Food Security,0.5153
TCD,Chad,Other,2006,Food Security,0.5384
TCD,Chad,Other,2007,Food Security,0.5586
TCD,Chad,Other,2008,Food Security,0.5778
TCD,Chad,Other,2009,Food Security,0.5838
TCD,Chad,Other,2010,Food Security,0.5838
TCD,Chad,Other,2011,Food Security,0.5848
TCD,Chad,Other,2012,Food Security,0.5898
TCD,Chad,Other,2013,Food Security,0.5868
TCD,Chad,Other,2014,Food Security,0.5727
TCD,Chad,Other,2015,Food Security,0.5657
TCD,Chad,Other,2016,Food Security,0.5636
TCD,Chad,Other,2017,Food Security,0.5576
TCD,Chad,Other,2018,Food Security,0.5435
TCD,Chad,Other,2019,Food Security,0.5264
TCD,Chad,Other,2020,Food Security,0.5233
TCD,Chad,Other,2021,Food Security,0.5233
TCD,Chad,Other,2022,Food Security,0.5193
TCD,Chad,Other,2023,Food Security,0.5042
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2000,Food Security,0.9045
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2001,Food Security,0.8064
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2002,Food Security,0.8182
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2003,Food Security,0.8221
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2004,Food Security,0.8291
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2005,Food Security,0.8458
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2006,Food Security,0.8587
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2007,Food Security,0.8582
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2008,Food Security,0.8531
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2009,Food Security,0.8552
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2010,Food Security,0.8664
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2011,Food Security,0.8679
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2012,Food Security,0.8618
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2013,Food Security,0.8644
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2014,Food Security,0.8582
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2015,Food Security,0.8471
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2016,Food Security,0.8431
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2017,Food Security,0.8515
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2018,Food Security,0.8604
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2019,Food Security,0.8485
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2020,Food Security,0.8263
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2021,Food Security,0.8299
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2022,Food Security,0.8276
TEA,East Asia & Pacific (IDA & IBRD countries),Other,2023,Food Security,0.8202
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2000,Food Security,0.8171
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2001,Food Security,0.77
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2002,Food Security,0.7733
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2003,Food Security,0.7833
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2004,Food Security,0.8068
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2005,Food Security,0.8177
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2006,Food Security,0.8367
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2007,Food Security,0.8454
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2008,Food Security,0.841
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2009,Food Security,0.8103
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2010,Food Security,0.8255
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2011,Food Security,0.8352
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2012,Food Security,0.8312
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2013,Food Security,0.8212
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2014,Food Security,0.8165
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2015,Food Security,0.8114
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2016,Food Security,0.8145
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2017,Food Security,0.8216
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2018,Food Security,0.8247
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2019,Food Security,0.8172
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2020,Food Security,0.7992
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2021,Food Security,0.8145
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2022,Food Security,0.8207
TEC,Europe & Central Asia (IDA & IBRD countries),Other,2023,Food Security,0.82
TKM,Turkmenistan,Other,2000,Food Security,0.7731
TKM,Turkmenistan,Other,2001,Food Security,0.7662
TKM,Turkmenistan,Other,2002,Food Security,0.7743
TKM,Turkmenistan,Other,2003,Food Security,0.7813
TKM,Turkmenistan,Other,2004,Food Security,0.7844
TKM,Turkmenistan,Other,2005,Food Security,0.7834
TKM,Turkmenistan,Other,2006,Food Security,0.7823
TKM,Turkmenistan,Other,2007,Food Security,0.7813
TKM,Turkmenistan,Other,2008,Food Security,0.7803
TKM,Turkmenistan,Other,2009,Food Security,0.7803
TKM,Turkmenistan,Other,2010,Food Security,0.7793
TKM,Turkmenistan,Other,2011,Food Security,0.7793
TKM,Turkmenistan,Other,2012,Food Security,0.7803
TKM,Turkmenistan,Other,2013,Food Security,0.7854
TKM,Turkmenistan,Other,2014,Food Security,0.7904
TKM,Turkmenistan,Other,2015,Food Security,0.7924
TKM,Turkmenistan,Other,2016,Food Security,0.7924
TKM,Turkmenistan,Other,2017,Food Security,0.7924
TKM,Turkmenistan,Other,2018,Food Security,0.7914
TKM,Turkmenistan,Other,2019,Food Security,0.7904
TKM,Turkmenistan,Other,2020,Food Security,0.7904
TKM,Turkmenistan,Other,2021,Food Security,0.7894
TKM,Turkmenistan,Other,2022,Food Security,0.7864
TKM,Turkmenistan,Other,2023,Food Security,0.7834
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2000,Food Security,0.8558
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2001,Food Security,0.7742
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2002,Food Security,0.7696
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2003,Food Security,0.7671
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2004,Food Security,0.7895
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2005,Food Security,0.8102
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2006,Food Security,0.827
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2007,Food Security,0.8211
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2008,Food Security,0.8151
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2009,Food Security,0.807
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2010,Food Security,0.8254
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2011,Food Security,0.8249
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2012,Food Security,0.8336
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2013,Food Security,0.8326
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2014,Food Security,0.8358
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2015,Food Security,0.8324
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2016,Food Security,0.8122
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2017,Food Security,0.8145
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2018,Food Security,0.8194
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2019,Food Security,0.8165
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2020,Food Security,0.7884
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2021,Food Security,0.8004
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2022,Food Security,0.8122
TLA,Latin America & the Caribbean (IDA & IBRD countries),Other,2023,Food Security,0.7997
TLS,Timor-Leste,Other,2001,Food Security,0.2734
TLS,Timor-Leste,Other,2002,Food Security,0.3893
TLS,Timor-Leste,Other,2003,Food Security,0.4679
TLS,Timor-Leste,Other,2004,Food Security,0.3421
TLS,Timor-Leste,Other,2005,Food Security,0.3933
TLS,Timor-Leste,Other,2006,Food Security,0.5485
TLS,Timor-Leste,Other,2007,Food Security,0.5717
TLS,Timor-Leste,Other,2008,Food Security,0.5929
TLS,Timor-Leste,Other,2009,Food Security,0.614
TLS,Timor-Leste,Other,2010,Food Security,0.6352
TLS,Timor-Leste,Other,2011,Food Security,0.6493
TLS,Timor-Leste,Other,2012,Food Security,0.6584
TLS,Timor-Leste,Other,2013,Food Security,0.602
TLS,Timor-Leste,Other,2014,Food Security,0.6775
TLS,Timor-Leste,Other,2015,Food Security,0.6765
TLS,Timor-Leste,Other,2016,Food Security,0.6715
TLS,Timor-Leste,Other,2017,Food Security,0.2958
TLS,Timor-Leste,Other,2018,Food Security,0.3108
TLS,Timor-Leste,Other,2019,Food Security,0.3416
TLS,Timor-Leste,Other,2020,Food Security,0.2628
TLS,Timor-Leste,Other,2021,Food Security,0.2308
TLS,Timor-Leste,Other,2022,Food Security,0.3142
TLS,Timor-Leste,Other,2023,Food Security,0.3114
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2000,Food Security,0.6794
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2001,Food Security,0.5878
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2002,Food Security,0.5949
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2003,Food Security,0.5768
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2004,Food Security,0.6067
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2005,Food Security,0.6398
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2006,Food Security,0.6733
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2007,Food Security,0.6152
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2008,Food Security,0.6596
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2009,Food Security,0.6418
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2010,Food Security,0.6316
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2011,Food Security,0.5928
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2012,Food Security,0.6084
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2013,Food Security,0.6066
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2014,Food Security,0.6194
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2015,Food Security,0.5925
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2016,Food Security,0.5878
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2017,Food Security,0.5852
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2018,Food Security,0.5892
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2019,Food Security,0.5673
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2020,Food Security,0.7098
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2021,Food Security,0.6945
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2022,Food Security,0.6907
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Other,2023,Food Security,0.6898
TON,Tonga,Other,2000,Food Security,0.5573
TON,Tonga,Other,2001,Food Security,0.588
TON,Tonga,Other,2002,Food Security,0.6224
TON,Tonga,Other,2003,Food Security,0.6223
TON,Tonga,Other,2004,Food Security,0.5809
TON,Tonga,Other,2005,Food Security,0.6088
TON,Tonga,Other,2006,Food Security,0.5794
TON,Tonga,Other,2007,Food Security,0.581
TON,Tonga,Other,2008,Food Security,0.4571
TON,Tonga,Other,2009,Food Security,0.3601
TON,Tonga,Other,2010,Food Security,0.4463
TON,Tonga,Other,2011,Food Security,0.4336
TON,Tonga,Other,2012,Food Security,0.4485
TON,Tonga,Other,2013,Food Security,0.4347
TON,Tonga,Other,2014,Food Security,0.483
TON,Tonga,Other,2017,Food Security,0.4589
TON,Tonga,Other,2018,Food Security,0.5299
TON,Tonga,Other,2019,Food Security,0.5497
TON,Tonga,Other,2020,Food Security,0.4446
TON,Tonga,Other,2021,Food Security,0.322
TON,Tonga,Other,2022,Food Security,0.4663
TON,Tonga,Other,2023,Food Security,0.4772
TSA,South Asia (IDA & IBRD),Other,2000,Food Security,0.8817
TSA,South Asia (IDA & IBRD),Other,2001,Food Security,0.7184
TSA,South Asia (IDA & IBRD),Other,2002,Food Security,0.7068
TSA,South Asia (IDA & IBRD),Other,2003,Food Security,0.6847
TSA,South Asia (IDA & IBRD),Other,2004,Food Security,0.71
TSA,South Asia (IDA & IBRD),Other,2005,Food Security,0.7328
TSA,South Asia (IDA & IBRD),Other,2006,Food Security,0.7557
TSA,South Asia (IDA & IBRD),Other,2007,Food Security,0.7601
TSA,South Asia (IDA & IBRD),Other,2008,Food Security,0.7902
TSA,South Asia (IDA & IBRD),Other,2009,Food Security,0.7627
TSA,South Asia (IDA & IBRD),Other,2010,Food Security,0.774
TSA,South Asia (IDA & IBRD),Other,2011,Food Security,0.7795
TSA,South Asia (IDA & IBRD),Other,2012,Food Security,0.7914
TSA,South Asia (IDA & IBRD),Other,2013,Food Security,0.7934
TSA,South Asia (IDA & IBRD),Other,2014,Food Security,0.8073
TSA,South Asia (IDA & IBRD),Other,2015,Food Security,0.7752
TSA,South Asia (IDA & IBRD),Other,2016,Food Security,0.7703
TSA,South Asia (IDA & IBRD),Other,2017,Food Security,0.7801
TSA,South Asia (IDA & IBRD),Other,2018,Food Security,0.8281
TSA,South Asia (IDA & IBRD),Other,2019,Food Security,0.8246
TSA,South Asia (IDA & IBRD),Other,2020,Food Security,0.7788
TSA,South Asia (IDA & IBRD),Other,2021,Food Security,0.7818
TSA,South Asia (IDA & IBRD),Other,2022,Food Security,0.7948
TSA,South Asia (IDA & IBRD),Other,2023,Food Security,0.8102
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2000,Food Security,0.7588
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2001,Food Security,0.5234
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2002,Food Security,0.5263
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2003,Food Security,0.5304
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2004,Food Security,0.5659
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2005,Food Security,0.604
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2006,Food Security,0.5956
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2007,Food Security,0.5941
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2008,Food Security,0.6185
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2009,Food Security,0.6075
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2010,Food Security,0.619
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2011,Food Security,0.5627
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2012,Food Security,0.5859
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2013,Food Security,0.6134
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2014,Food Security,0.612
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2015,Food Security,0.6154
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2016,Food Security,0.586
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2017,Food Security,0.569
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2018,Food Security,0.5867
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2019,Food Security,0.5925
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2020,Food Security,0.5393
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2021,Food Security,0.5396
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2022,Food Security,0.5651
TSS,Sub-Saharan Africa (IDA & IBRD countries),Other,2023,Food Security,0.5777
TTO,Trinidad and Tobago,Other,2000,Food Security,0.8375
TTO,Trinidad and Tobago,Other,2001,Food Security,0.7573
TTO,Trinidad and Tobago,Other,2002,Food Security,0.752
TTO,Trinidad and Tobago,Other,2003,Food Security,0.732
TTO,Trinidad and Tobago,Other,2004,Food Security,0.7467
TTO,Trinidad and Tobago,Other,2005,Food Security,0.7455
TTO,Trinidad and Tobago,Other,2006,Food Security,0.775
TTO,Trinidad and Tobago,Other,2007,Food Security,0.7753
TTO,Trinidad and Tobago,Other,2008,Food Security,0.7781
TTO,Trinidad and Tobago,Other,2009,Food Security,0.7492
TTO,Trinidad and Tobago,Other,2010,Food Security,0.7361
TTO,Trinidad and Tobago,Other,2011,Food Security,0.7808
TTO,Trinidad and Tobago,Other,2012,Food Security,0.7955
TTO,Trinidad and Tobago,Other,2013,Food Security,0.8023
TTO,Trinidad and Tobago,Other,2014,Food Security,0.7797
TTO,Trinidad and Tobago,Other,2015,Food Security,0.7405
TTO,Trinidad and Tobago,Other,2016,Food Security,0.7299
TTO,Trinidad and Tobago,Other,2017,Food Security,0.6929
TTO,Trinidad and Tobago,Other,2018,Food Security,0.7177
TTO,Trinidad and Tobago,Other,2019,Food Security,0.6508
TTO,Trinidad and Tobago,Other,2020,Food Security,0.5717
TTO,Trinidad and Tobago,Other,2021,Food Security,0.5763
TTO,Trinidad and Tobago,Other,2022,Food Security,0.5205
TTO,Trinidad and Tobago,Other,2023,Food Security,0.6586
TUV,Tuvalu,Other,2001,Food Security,0.5414
TUV,Tuvalu,Other,2002,Food Security,0.5262
TUV,Tuvalu,Other,2004,Food Security,0.4334
TUV,Tuvalu,Other,2005,Food Security,0.417
TUV,Tuvalu,Other,2006,Food Security,0.5198
TUV,Tuvalu,Other,2008,Food Security,0.589
TZA,Tanzania,Other,2000,Food Security,0.7014
TZA,Tanzania,Other,2001,Food Security,0.411
TZA,Tanzania,Other,2002,Food Security,0.429
TZA,Tanzania,Other,2003,Food Security,0.4493
TZA,Tanzania,Other,2004,Food Security,0.4283
TZA,Tanzania,Other,2005,Food Security,0.5595
TZA,Tanzania,Other,2006,Food Security,0.5282
TZA,Tanzania,Other,2007,Food Security,0.5456
TZA,Tanzania,Other,2008,Food Security,0.6276
TZA,Tanzania,Other,2009,Food Security,0.6113
TZA,Tanzania,Other,2010,Food Security,0.6009
TZA,Tanzania,Other,2011,Food Security,0.612
TZA,Tanzania,Other,2012,Food Security,0.6422
TZA,Tanzania,Other,2013,Food Security,0.6657
TZA,Tanzania,Other,2014,Food Security,0.6364
TZA,Tanzania,Other,2015,Food Security,0.7066
TZA,Tanzania,Other,2016,Food Security,0.6041
TZA,Tanzania,Other,2017,Food Security,0.6061
TZA,Tanzania,Other,2018,Food Security,0.6602
TZA,Tanzania,Other,2019,Food Security,0.6879
TZA,Tanzania,Other,2020,Food Security,0.6436
TZA,Tanzania,Other,2021,Food Security,0.6416
TZA,Tanzania,Other,2022,Food Security,0.6759
TZA,Tanzania,Other,2023,Food Security,0.6577
UGA,Uganda,Other,2000,Food Security,0.7296
UGA,Uganda,Other,2001,Food Security,0.5836
UGA,Uganda,Other,2002,Food Security,0.567
UGA,Uganda,Other,2003,Food Security,0.537
UGA,Uganda,Other,2004,Food Security,0.5387
UGA,Uganda,Other,2005,Food Security,0.5381
UGA,Uganda,Other,2006,Food Security,0.5778
UGA,Uganda,Other,2007,Food Security,0.5947
UGA,Uganda,Other,2008,Food Security,0.5837
UGA,Uganda,Other,2009,Food Security,0.6047
UGA,Uganda,Other,2010,Food Security,0.6164
UGA,Uganda,Other,2011,Food Security,0.5956
UGA,Uganda,Other,2012,Food Security,0.6267
UGA,Uganda,Other,2013,Food Security,0.5971
UGA,Uganda,Other,2014,Food Security,0.5322
UGA,Uganda,Other,2015,Food Security,0.4906
UGA,Uganda,Other,2016,Food Security,0.4197
UGA,Uganda,Other,2017,Food Security,0.3885
UGA,Uganda,Other,2018,Food Security,0.4435
UGA,Uganda,Other,2019,Food Security,0.4919
UGA,Uganda,Other,2020,Food Security,0.4772
UGA,Uganda,Other,2021,Food Security,0.5025
UGA,Uganda,Other,2022,Food Security,0.5296
UGA,Uganda,Other,2023,Food Security,0.6051
UMC,Upper middle income,Other,2000,Food Security,0.8853
UMC,Upper middle income,Other,2001,Food Security,0.8119
UMC,Upper middle income,Other,2002,Food Security,0.8188
UMC,Upper middle income,Other,2003,Food Security,0.8184
UMC,Upper middle income,Other,2004,Food Security,0.829
UMC,Upper middle income,Other,2005,Food Security,0.8478
UMC,Upper middle income,Other,2006,Food Security,0.8614
UMC,Upper middle income,Other,2007,Food Security,0.8541
UMC,Upper middle income,Other,2008,Food Security,0.8538
UMC,Upper middle income,Other,2009,Food Security,0.8539
UMC,Upper middle income,Other,2010,Food Security,0.8646
UMC,Upper middle income,Other,2011,Food Security,0.8634
UMC,Upper middle income,Other,2012,Food Security,0.8635
UMC,Upper middle income,Other,2013,Food Security,0.8589
UMC,Upper middle income,Other,2014,Food Security,0.8549
UMC,Upper middle income,Other,2015,Food Security,0.8466
UMC,Upper middle income,Other,2016,Food Security,0.8359
UMC,Upper middle income,Other,2017,Food Security,0.8419
UMC,Upper middle income,Other,2018,Food Security,0.8519
UMC,Upper middle income,Other,2019,Food Security,0.8413
UMC,Upper middle income,Other,2020,Food Security,0.8187
UMC,Upper middle income,Other,2021,Food Security,0.8243
UMC,Upper middle income,Other,2022,Food Security,0.8249
UMC,Upper middle income,Other,2023,Food Security,0.8239
VCT,St. Vincent and the Grenadines,Other,2000,Food Security,0.4927
VCT,St. Vincent and the Grenadines,Other,2001,Food Security,0.4621
VCT,St. Vincent and the Grenadines,Other,2002,Food Security,0.4459
VCT,St. Vincent and the Grenadines,Other,2003,Food Security,0.5294
VCT,St. Vincent and the Grenadines,Other,2004,Food Security,0.5307
VCT,St. Vincent and the Grenadines,Other,2005,Food Security,0.548
VCT,St. Vincent and the Grenadines,Other,2006,Food Security,0.5795
VCT,St. Vincent and the Grenadines,Other,2007,Food Security,0.5545
VCT,St. Vincent and the Grenadines,Other,2008,Food Security,0.5315
VCT,St. Vincent and the Grenadines,Other,2009,Food Security,0.5277
VCT,St. Vincent and the Grenadines,Other,2010,Food Security,0.5552
VCT,St. Vincent and the Grenadines,Other,2011,Food Security,0.5192
VCT,St. Vincent and the Grenadines,Other,2012,Food Security,0.5133
VCT,St. Vincent and the Grenadines,Other,2013,Food Security,0.5053
VCT,St. Vincent and the Grenadines,Other,2014,Food Security,0.4898
VCT,St. Vincent and the Grenadines,Other,2015,Food Security,0.4538
VCT,St. Vincent and the Grenadines,Other,2016,Food Security,0.4682
VCT,St. Vincent and the Grenadines,Other,2017,Food Security,0.4502
VCT,St. Vincent and the Grenadines,Other,2018,Food Security,0.4817
VCT,St. Vincent and the Grenadines,Other,2019,Food Security,0.4379
VCT,St. Vincent and the Grenadines,Other,2020,Food Security,0.4218
VCT,St. Vincent and the Grenadines,Other,2021,Food Security,0.4384
VCT,St. Vincent and the Grenadines,Other,2022,Food Security,0.4554
VCT,St. Vincent and the Grenadines,Other,2023,Food Security,0.477
VEN,"Venezuela, RB",Other,2000,Food Security,0.7742
VEN,"Venezuela, RB",Other,2001,Food Security,0.6688
VEN,"Venezuela, RB",Other,2002,Food Security,0.6472
