Country Code,Country Name,Region,Domain,Year,Actual,Predicted,Optimistic,Pessimistic,Error,Within_Band
PHL,Philippines,East Asia,Climate & Energy,2022,0.6366,0.564,0.5673,0.5607,-0.0726,0
PHL,Philippines,East Asia,Climate & Energy,2023,0.5423,0.5671,0.5706,0.5636,0.0248,0
PHL,Philippines,East Asia,Digital Infrastructure,2021,0.4277,0.3215,0.3483,0.2947,-0.1062,0
PHL,Philippines,East Asia,Digital Infrastructure,2022,0.46,0.3377,0.3663,0.309,-0.1223,0
PHL,Philippines,East Asia,Digital Infrastructure,2023,0.4911,0.3538,0.3844,0.3232,-0.1373,0
PHL,Philippines,East Asia,Economic Fragility,2021,0.6861,0.7036,0.7232,0.6839,0.0175,1
PHL,Philippines,East Asia,Economic Fragility,2022,0.6661,0.7044,0.7255,0.6834,0.0383,0
PHL,Philippines,East Asia,Economic Fragility,2023,0.6818,0.7053,0.7277,0.6829,0.0235,0
PHL,Philippines,East Asia,Food Security,2021,0.7431,0.7159,0.7374,0.6944,-0.0272,0
PHL,Philippines,East Asia,Food Security,2022,0.7411,0.7163,0.7393,0.6933,-0.0249,0
PHL,Philippines,East Asia,Food Security,2023,0.7465,0.7167,0.7412,0.6921,-0.0298,0
PHL,Philippines,East Asia,Healthcare,2021,0.1421,0.1052,0.1135,0.0969,-0.0369,0
PHL,Philippines,East Asia,Healthcare,2022,0.2152,0.1053,0.1142,0.0965,-0.1098,0
PHL,Philippines,East Asia,Healthcare,2023,0.212,0.1054,0.1149,0.096,-0.1065,0
PHL,Philippines,East Asia,Political Stability,2021,0.4057,0.4008,0.4464,0.3551,-0.0049,1
PHL,Philippines,East Asia,Political Stability,2022,0.4769,0.4061,0.4549,0.3573,-0.0708,0
PHL,Philippines,East Asia,Political Stability,2023,0.4963,0.4114,0.4635,0.3593,-0.0848,0
POL,Poland,Europe,Climate & Energy,2021,0.6669,0.6644,0.6658,0.6631,-0.0024,0
POL,Poland,Europe,Climate & Energy,2022,0.7892,0.6652,0.6666,0.6637,-0.124,0
POL,Poland,Europe,Climate & Energy,2023,0.7848,0.6659,0.6674,0.6644,-0.1189,0
POL,Poland,Europe,Digital Infrastructure,2021,0.6647,0.7303,0.7633,0.6973,0.0657,0
POL,Poland,Europe,Digital Infrastructure,2022,0.6828,0.7603,0.7956,0.725,0.0775,0
POL,Poland,Europe,Digital Infrastructure,2023,0.7033,0.7903,0.8279,0.7526,0.0869,0
POL,Poland,Europe,Economic Fragility,2021,0.6734,0.7148,0.7266,0.7031,0.0414,0
POL,Poland,Europe,Economic Fragility,2022,0.6603,0.7156,0.7281,0.703,0.0553,0
POL,Poland,Europe,Economic Fragility,2023,0.7076,0.7163,0.7298,0.7029,0.0088,1
POL,Poland,Europe,Food Security,2021,0.8521,0.8386,0.855,0.8221,-0.0135,1
POL,Poland,Europe,Food Security,2022,0.8509,0.8363,0.8539,0.8187,-0.0146,1
POL,Poland,Europe,Food Security,2023,0.8353,0.8341,0.8528,0.8153,-0.0013,1
POL,Poland,Europe,Healthcare,2021,0.3799,0.3857,0.4034,0.3681,0.0058,1
POL,Poland,Europe,Healthcare,2022,0.3775,0.3904,0.4093,0.3715,0.0129,1
POL,Poland,Europe,Healthcare,2023,0.384,0.3951,0.4152,0.3749,0.0111,1
POL,Poland,Europe,Political Stability,2021,0.7255,0.7848,0.8249,0.7448,0.0593,0
POL,Poland,Europe,Political Stability,2022,0.7284,0.7869,0.8297,0.744,0.0585,0
POL,Poland,Europe,Political Stability,2023,0.7402,0.7889,0.8346,0.7432,0.0487,0
PRT,Portugal,Europe,Climate & Energy,2021,0.6726,0.6717,0.6739,0.6696,-0.0009,1
PRT,Portugal,Europe,Climate & Energy,2022,0.754,0.6722,0.6744,0.6699,-0.0819,0
PRT,Portugal,Europe,Climate & Energy,2023,0.7519,0.6726,0.675,0.6701,-0.0793,0
PRT,Portugal,Europe,Digital Infrastructure,2021,0.8397,0.8656,0.876,0.8552,0.0259,0
PRT,Portugal,Europe,Digital Infrastructure,2022,0.865,0.9022,0.9134,0.8911,0.0373,0
PRT,Portugal,Europe,Digital Infrastructure,2023,0.8833,0.9389,0.9508,0.9271,0.0556,0
PRT,Portugal,Europe,Economic Fragility,2021,0.6947,0.7477,0.7631,0.7323,0.053,0
PRT,Portugal,Europe,Economic Fragility,2022,0.6652,0.749,0.7655,0.7325,0.0838,0
PRT,Portugal,Europe,Economic Fragility,2023,0.7054,0.7503,0.7679,0.7327,0.0449,0
PRT,Portugal,Europe,Food Security,2021,0.748,0.737,0.7662,0.7077,-0.011,1
PRT,Portugal,Europe,Food Security,2022,0.7548,0.7357,0.7669,0.7044,-0.0191,1
PRT,Portugal,Europe,Food Security,2023,0.7279,0.7344,0.7677,0.701,0.0064,1
PRT,Portugal,Europe,Healthcare,2021,0.4848,0.4469,0.4522,0.4417,-0.0378,0
PRT,Portugal,Europe,Healthcare,2022,0.4763,0.4517,0.4574,0.4461,-0.0246,0
PRT,Portugal,Europe,Healthcare,2023,0.5014,0.4565,0.4625,0.4505,-0.0448,0
PRT,Portugal,Europe,Political Stability,2021,0.822,0.7957,0.826,0.7655,-0.0263,1
PRT,Portugal,Europe,Political Stability,2022,0.7914,0.7921,0.8245,0.7597,0.0008,1
PRT,Portugal,Europe,Political Stability,2023,0.7733,0.7885,0.823,0.7539,0.0152,1
PRY,Paraguay,South America,Climate & Energy,2021,0.6637,0.6703,0.6719,0.6687,0.0066,0
PRY,Paraguay,South America,Climate & Energy,2022,0.6756,0.6726,0.6743,0.6709,-0.0029,0
PRY,Paraguay,South America,Climate & Energy,2023,0.6754,0.6749,0.6768,0.6731,-0.0004,1
PRY,Paraguay,South America,Digital Infrastructure,2021,0.5012,0.4262,0.4514,0.4009,-0.075,0
PRY,Paraguay,South America,Digital Infrastructure,2022,0.5009,0.4492,0.4763,0.4222,-0.0516,0
PRY,Paraguay,South America,Digital Infrastructure,2023,0.5276,0.4723,0.5012,0.4435,-0.0553,0
PRY,Paraguay,South America,Economic Fragility,2021,0.6969,0.7063,0.7262,0.6864,0.0094,1
PRY,Paraguay,South America,Economic Fragility,2022,0.7131,0.7069,0.7281,0.6856,-0.0062,1
PRY,Paraguay,South America,Economic Fragility,2023,0.6897,0.7074,0.7301,0.6847,0.0177,1
PRY,Paraguay,South America,Food Security,2021,0.851,0.9229,0.9795,0.8662,0.0719,0
PRY,Paraguay,South America,Food Security,2022,0.8524,0.9336,0.9942,0.873,0.0812,0
PRY,Paraguay,South America,Food Security,2023,0.8398,0.9444,1.0,0.8797,0.1046,0
PRY,Paraguay,South America,Healthcare,2021,0.2736,0.1954,0.2036,0.1871,-0.0783,0
PRY,Paraguay,South America,Healthcare,2022,0.2881,0.1988,0.2077,0.1899,-0.0893,0
PRY,Paraguay,South America,Healthcare,2023,0.4032,0.2022,0.2117,0.1928,-0.201,0
PRY,Paraguay,South America,Political Stability,2021,0.6187,0.6365,0.671,0.602,0.0178,1
PRY,Paraguay,South America,Political Stability,2022,0.6266,0.6489,0.6859,0.6119,0.0223,1
PRY,Paraguay,South America,Political Stability,2023,0.6367,0.6613,0.7007,0.6218,0.0246,1
ROU,Romania,Europe,Climate & Energy,2021,0.6644,0.6694,0.6712,0.6676,0.005,0
ROU,Romania,Europe,Climate & Energy,2022,0.7659,0.6707,0.6726,0.6688,-0.0952,0
ROU,Romania,Europe,Climate & Energy,2023,0.7644,0.672,0.674,0.67,-0.0924,0
ROU,Romania,Europe,Digital Infrastructure,2021,0.7461,0.7227,0.7379,0.7075,-0.0234,0
ROU,Romania,Europe,Digital Infrastructure,2022,0.771,0.7576,0.7739,0.7413,-0.0134,1
ROU,Romania,Europe,Digital Infrastructure,2023,0.8042,0.7925,0.8099,0.7751,-0.0117,1
ROU,Romania,Europe,Economic Fragility,2021,0.6839,0.7459,0.7707,0.7211,0.062,0
ROU,Romania,Europe,Economic Fragility,2022,0.6704,0.7512,0.7778,0.7247,0.0809,0
ROU,Romania,Europe,Economic Fragility,2023,0.695,0.7566,0.7849,0.7282,0.0616,0
ROU,Romania,Europe,Food Security,2021,0.8259,0.8379,0.8589,0.8169,0.012,1
ROU,Romania,Europe,Food Security,2022,0.8221,0.8362,0.8587,0.8138,0.0142,1
ROU,Romania,Europe,Food Security,2023,0.8117,0.8346,0.8585,0.8106,0.0229,1
ROU,Romania,Europe,Healthcare,2021,0.4087,0.3661,0.3753,0.357,-0.0426,0
ROU,Romania,Europe,Healthcare,2022,0.4027,0.3683,0.378,0.3585,-0.0344,0
ROU,Romania,Europe,Healthcare,2023,0.2477,0.3704,0.3808,0.3599,0.1227,0
ROU,Romania,Europe,Political Stability,2021,0.745,0.6862,0.7145,0.6578,-0.0588,0
ROU,Romania,Europe,Political Stability,2022,0.7123,0.6887,0.719,0.6584,-0.0236,1
ROU,Romania,Europe,Political Stability,2023,0.6999,0.6912,0.7236,0.6589,-0.0087,1
RUS,Russian Federation,Europe,Climate & Energy,2021,0.66,0.6548,0.6566,0.653,-0.0052,0
RUS,Russian Federation,Europe,Climate & Energy,2022,0.8117,0.6549,0.6569,0.653,-0.1567,0
RUS,Russian Federation,Europe,Climate & Energy,2023,0.7991,0.655,0.6571,0.653,-0.1441,0
RUS,Russian Federation,Europe,Digital Infrastructure,2021,0.6881,0.7536,0.7835,0.7236,0.0655,0
RUS,Russian Federation,Europe,Digital Infrastructure,2022,0.7081,0.7912,0.8232,0.7592,0.0831,0
RUS,Russian Federation,Europe,Digital Infrastructure,2023,0.7293,0.8288,0.863,0.7946,0.0996,0
RUS,Russian Federation,Europe,Economic Fragility,2021,0.6771,0.7453,0.7616,0.7289,0.0681,0
RUS,Russian Federation,Europe,Economic Fragility,2022,0.7146,0.7506,0.7681,0.7331,0.036,0
RUS,Russian Federation,Europe,Economic Fragility,2023,0.6934,0.7559,0.7746,0.7373,0.0625,0
RUS,Russian Federation,Europe,Food Security,2021,0.8066,0.8608,0.9183,0.8034,0.0543,1
RUS,Russian Federation,Europe,Food Security,2022,0.99,0.8735,0.9351,0.812,-0.1165,0
RUS,Russian Federation,Europe,Food Security,2023,0.99,0.8862,0.9519,0.8206,-0.1038,0
RUS,Russian Federation,Europe,Healthcare,2021,0.4722,0.3938,0.4052,0.3825,-0.0784,0
RUS,Russian Federation,Europe,Healthcare,2022,0.4662,0.3878,0.4,0.3756,-0.0784,0
RUS,Russian Federation,Europe,Healthcare,2023,0.4275,0.3818,0.3948,0.3688,-0.0457,0
RUS,Russian Federation,Europe,Political Stability,2021,0.4655,0.486,0.5149,0.4571,0.0205,1
RUS,Russian Federation,Europe,Political Stability,2022,0.4009,0.4921,0.5231,0.4612,0.0912,0
RUS,Russian Federation,Europe,Political Stability,2023,0.3731,0.4983,0.5313,0.4653,0.1252,0
RWA,Rwanda,Africa,Climate & Energy,2021,0.4733,0.4573,0.464,0.4506,-0.016,0
RWA,Rwanda,Africa,Climate & Energy,2022,0.4816,0.4611,0.4683,0.4539,-0.0206,0
RWA,Rwanda,Africa,Climate & Energy,2023,0.2464,0.4648,0.4725,0.4572,0.2184,0
RWA,Rwanda,Africa,Digital Infrastructure,2021,0.1334,0.1149,0.1227,0.1071,-0.0184,0
RWA,Rwanda,Africa,Digital Infrastructure,2022,0.1681,0.1208,0.1291,0.1125,-0.0473,0
RWA,Rwanda,Africa,Digital Infrastructure,2023,0.1838,0.1267,0.1356,0.1178,-0.0571,0
RWA,Rwanda,Africa,Economic Fragility,2021,0.6579,0.689,0.706,0.672,0.0311,0
RWA,Rwanda,Africa,Economic Fragility,2022,0.6284,0.691,0.7092,0.6728,0.0626,0
RWA,Rwanda,Africa,Economic Fragility,2023,0.6218,0.693,0.7124,0.6735,0.0712,0
RWA,Rwanda,Africa,Food Security,2021,0.3504,0.3465,0.3789,0.3141,-0.0038,1
RWA,Rwanda,Africa,Food Security,2022,0.3485,0.3442,0.379,0.3095,-0.0042,1
RWA,Rwanda,Africa,Food Security,2023,0.5364,0.3419,0.3791,0.3047,-0.1945,0
RWA,Rwanda,Africa,Healthcare,2021,0.1174,0.11,0.1671,0.0529,-0.0074,1
RWA,Rwanda,Africa,Healthcare,2022,0.1101,0.1053,0.1664,0.0441,-0.0049,1
RWA,Rwanda,Africa,Healthcare,2023,0.1333,0.1005,0.1657,0.0353,-0.0328,1
RWA,Rwanda,Africa,Political Stability,2021,0.6345,0.7216,0.757,0.6861,0.0871,0
RWA,Rwanda,Africa,Political Stability,2022,0.6368,0.7413,0.7792,0.7033,0.1044,0
RWA,Rwanda,Africa,Political Stability,2023,0.6423,0.761,0.8015,0.7205,0.1187,0
SAU,Saudi Arabia,Middle East,Climate & Energy,2021,0.6686,0.6766,0.6807,0.6726,0.008,0
SAU,Saudi Arabia,Middle East,Climate & Energy,2022,0.8349,0.6768,0.6812,0.6725,-0.158,0
SAU,Saudi Arabia,Middle East,Climate & Energy,2023,0.8499,0.677,0.6817,0.6724,-0.1729,0
SAU,Saudi Arabia,Middle East,Digital Infrastructure,2021,0.8487,0.8138,0.8583,0.7693,-0.0349,1
SAU,Saudi Arabia,Middle East,Digital Infrastructure,2022,0.9304,0.856,0.9036,0.8083,-0.0744,0
SAU,Saudi Arabia,Middle East,Digital Infrastructure,2023,0.9482,0.8981,0.949,0.8473,-0.0501,1
SAU,Saudi Arabia,Middle East,Economic Fragility,2021,0.6822,0.719,0.7399,0.6981,0.0368,0
SAU,Saudi Arabia,Middle East,Economic Fragility,2022,0.6409,0.7201,0.7425,0.6978,0.0792,0
SAU,Saudi Arabia,Middle East,Economic Fragility,2023,0.731,0.7212,0.7451,0.6974,-0.0098,1
SAU,Saudi Arabia,Middle East,Food Security,2021,0.7306,0.7759,0.8271,0.7247,0.0453,1
SAU,Saudi Arabia,Middle East,Food Security,2022,0.7226,0.7824,0.8372,0.7276,0.0598,0
SAU,Saudi Arabia,Middle East,Food Security,2023,0.7608,0.7889,0.8474,0.7305,0.0281,1
SAU,Saudi Arabia,Middle East,Healthcare,2021,0.2654,0.2602,0.2708,0.2495,-0.0053,1
SAU,Saudi Arabia,Middle East,Healthcare,2022,0.2628,0.2663,0.2777,0.2548,0.0035,1
SAU,Saudi Arabia,Middle East,Healthcare,2023,0.2666,0.2724,0.2846,0.2602,0.0057,1
SAU,Saudi Arabia,Middle East,Political Stability,2021,0.4906,0.4567,0.4844,0.429,-0.0338,0
SAU,Saudi Arabia,Middle East,Political Stability,2022,0.5418,0.4493,0.479,0.4196,-0.0925,0
SAU,Saudi Arabia,Middle East,Political Stability,2023,0.5727,0.4419,0.4735,0.4102,-0.1308,0
SGP,Singapore,East Asia,Climate & Energy,2021,0.6259,0.6225,0.6249,0.62,-0.0034,0
SGP,Singapore,East Asia,Climate & Energy,2022,0.7758,0.6219,0.6245,0.6192,-0.1539,0
SGP,Singapore,East Asia,Climate & Energy,2023,0.7738,0.6213,0.6241,0.6185,-0.1525,0
SGP,Singapore,East Asia,Digital Infrastructure,2021,0.7697,0.8345,0.8737,0.7953,0.0648,0
SGP,Singapore,East Asia,Digital Infrastructure,2022,0.7652,0.8591,0.9011,0.8172,0.094,0
SGP,Singapore,East Asia,Digital Infrastructure,2023,0.7557,0.8838,0.9286,0.839,0.128,0
SGP,Singapore,East Asia,Economic Fragility,2021,0.6589,0.723,0.7449,0.7011,0.0641,0
SGP,Singapore,East Asia,Economic Fragility,2022,0.6925,0.7251,0.7485,0.7016,0.0326,0
SGP,Singapore,East Asia,Economic Fragility,2023,0.714,0.7271,0.7522,0.7021,0.0131,1
SGP,Singapore,East Asia,Food Security,2021,0.8731,0.8769,0.8886,0.8653,0.0038,1
SGP,Singapore,East Asia,Food Security,2022,0.8821,0.8753,0.8878,0.8628,-0.0068,1
SGP,Singapore,East Asia,Food Security,2023,0.8691,0.8737,0.887,0.8603,0.0045,1
SGP,Singapore,East Asia,Healthcare,2021,0.2452,0.2236,0.2316,0.2156,-0.0216,0
SGP,Singapore,East Asia,Healthcare,2022,0.2308,0.2286,0.2372,0.2201,-0.0022,1
SGP,Singapore,East Asia,Healthcare,2023,0.1955,0.2337,0.2429,0.2245,0.0382,0
SGP,Singapore,East Asia,Political Stability,2021,0.9315,0.9434,0.9596,0.9271,0.0119,1
SGP,Singapore,East Asia,Political Stability,2022,0.931,0.9478,0.9652,0.9304,0.0168,1
SGP,Singapore,East Asia,Political Stability,2023,0.9275,0.9522,0.9708,0.9337,0.0247,0
SLV,El Salvador,Central America & Caribbean,Climate & Energy,2021,0.6317,0.6373,0.641,0.6337,0.0056,0
SLV,El Salvador,Central America & Caribbean,Climate & Energy,2022,0.7387,0.6406,0.6445,0.6367,-0.0981,0
SLV,El Salvador,Central America & Caribbean,Climate & Energy,2023,0.6591,0.6438,0.648,0.6397,-0.0152,0
SLV,El Salvador,Central America & Caribbean,Digital Infrastructure,2021,0.4154,0.328,0.3499,0.3062,-0.0873,0
SLV,El Salvador,Central America & Caribbean,Digital Infrastructure,2022,0.4477,0.3453,0.3687,0.3218,-0.1025,0
SLV,El Salvador,Central America & Caribbean,Digital Infrastructure,2023,0.4631,0.3625,0.3874,0.3375,-0.1007,0
SLV,El Salvador,Central America & Caribbean,Economic Fragility,2021,0.6389,0.7363,0.7508,0.7217,0.0974,0
SLV,El Salvador,Central America & Caribbean,Economic Fragility,2022,0.6985,0.7374,0.753,0.7218,0.0389,0
SLV,El Salvador,Central America & Caribbean,Economic Fragility,2023,0.7028,0.7386,0.7552,0.7219,0.0358,0
SLV,El Salvador,Central America & Caribbean,Food Security,2021,0.6535,0.6071,0.6333,0.5808,-0.0464,0
SLV,El Salvador,Central America & Caribbean,Food Security,2022,0.6402,0.6033,0.6313,0.5752,-0.037,0
SLV,El Salvador,Central America & Caribbean,Food Security,2023,0.6004,0.5995,0.6294,0.5695,-0.0009,1
SLV,El Salvador,Central America & Caribbean,Healthcare,2021,0.3046,0.2327,0.2719,0.1935,-0.0719,0
SLV,El Salvador,Central America & Caribbean,Healthcare,2022,0.2508,0.2252,0.2672,0.1832,-0.0256,1
SLV,El Salvador,Central America & Caribbean,Healthcare,2023,0.2424,0.2176,0.2624,0.1729,-0.0248,1
SLV,El Salvador,Central America & Caribbean,Political Stability,2021,0.5991,0.5754,0.5982,0.5527,-0.0237,0
SLV,El Salvador,Central America & Caribbean,Political Stability,2022,0.5425,0.5716,0.596,0.5473,0.0291,0
SLV,El Salvador,Central America & Caribbean,Political Stability,2023,0.6194,0.5678,0.5938,0.5418,-0.0516,0
SVK,Slovak Republic,Europe,Climate & Energy,2021,0.658,0.6519,0.6534,0.6504,-0.0061,0
SVK,Slovak Republic,Europe,Climate & Energy,2022,0.7712,0.6526,0.6541,0.651,-0.1186,0
SVK,Slovak Republic,Europe,Climate & Energy,2023,0.7698,0.6532,0.6549,0.6515,-0.1166,0
SVK,Slovak Republic,Europe,Digital Infrastructure,2021,0.7818,0.8334,0.8602,0.8065,0.0516,0
SVK,Slovak Republic,Europe,Digital Infrastructure,2022,0.7967,0.8655,0.8943,0.8368,0.0689,0
SVK,Slovak Republic,Europe,Digital Infrastructure,2023,0.7791,0.8977,0.9284,0.867,0.1186,0
SVK,Slovak Republic,Europe,Economic Fragility,2021,0.6887,0.7319,0.7501,0.7138,0.0433,0
SVK,Slovak Republic,Europe,Economic Fragility,2022,0.7018,0.7344,0.7538,0.715,0.0326,0
SVK,Slovak Republic,Europe,Economic Fragility,2023,0.6958,0.7368,0.7575,0.7161,0.0411,0
SVK,Slovak Republic,Europe,Food Security,2021,0.892,0.8831,0.8943,0.8719,-0.0089,1
SVK,Slovak Republic,Europe,Food Security,2022,0.8923,0.8846,0.8965,0.8726,-0.0078,1
SVK,Slovak Republic,Europe,Food Security,2023,0.875,0.886,0.8988,0.8732,0.011,1
SVK,Slovak Republic,Europe,Healthcare,2021,0.4,0.3831,0.3903,0.376,-0.0169,0
SVK,Slovak Republic,Europe,Healthcare,2022,0.4012,0.3824,0.3901,0.3748,-0.0187,0
SVK,Slovak Republic,Europe,Healthcare,2023,0.3879,0.3818,0.3899,0.3736,-0.0061,1
SVK,Slovak Republic,Europe,Political Stability,2021,0.7528,0.8045,0.8292,0.7797,0.0517,0
SVK,Slovak Republic,Europe,Political Stability,2022,0.7154,0.804,0.8305,0.7775,0.0886,0
SVK,Slovak Republic,Europe,Political Stability,2023,0.7431,0.8036,0.8318,0.7753,0.0604,0
SVN,Slovenia,Europe,Climate & Energy,2021,0.6628,0.6615,0.6633,0.6598,-0.0012,1
SVN,Slovenia,Europe,Climate & Energy,2022,0.7649,0.6614,0.6632,0.6595,-0.1035,0
SVN,Slovenia,Europe,Climate & Energy,2023,0.7635,0.6612,0.6631,0.6592,-0.1023,0
SVN,Slovenia,Europe,Digital Infrastructure,2021,0.7715,0.8483,0.8861,0.8106,0.0769,0
SVN,Slovenia,Europe,Digital Infrastructure,2022,0.7757,0.8799,0.9204,0.8395,0.1043,0
SVN,Slovenia,Europe,Digital Infrastructure,2023,0.7816,0.9116,0.9547,0.8684,0.1299,0
SVN,Slovenia,Europe,Economic Fragility,2021,0.6705,0.7397,0.7589,0.7204,0.0692,0
SVN,Slovenia,Europe,Economic Fragility,2022,0.6962,0.7418,0.7624,0.7212,0.0456,0
SVN,Slovenia,Europe,Economic Fragility,2023,0.7023,0.7439,0.7658,0.7219,0.0415,0
SVN,Slovenia,Europe,Food Security,2021,0.8865,0.8537,0.8696,0.8377,-0.0328,0
SVN,Slovenia,Europe,Food Security,2022,0.8997,0.8526,0.8697,0.8355,-0.0471,0
SVN,Slovenia,Europe,Food Security,2023,0.889,0.8515,0.8697,0.8332,-0.0376,0
SVN,Slovenia,Europe,Healthcare,2021,0.3872,0.3718,0.3771,0.3665,-0.0154,0
SVN,Slovenia,Europe,Healthcare,2022,0.3869,0.3738,0.3795,0.3681,-0.0131,0
SVN,Slovenia,Europe,Healthcare,2023,0.4586,0.3757,0.3818,0.3697,-0.0829,0
SVN,Slovenia,Europe,Political Stability,2021,0.7826,0.7929,0.8075,0.7783,0.0103,1
SVN,Slovenia,Europe,Political Stability,2022,0.7726,0.7893,0.8049,0.7736,0.0167,0
SVN,Slovenia,Europe,Political Stability,2023,0.7963,0.7857,0.8023,0.769,-0.0106,1
SWE,Sweden,Europe,Climate & Energy,2021,0.6972,0.6924,0.6949,0.6899,-0.0049,0
SWE,Sweden,Europe,Climate & Energy,2022,0.7196,0.6941,0.6968,0.6915,-0.0255,0
SWE,Sweden,Europe,Climate & Energy,2023,0.72,0.6959,0.6987,0.693,-0.0241,0
SWE,Sweden,Europe,Digital Infrastructure,2021,0.8939,0.9903,1.0,0.93,0.0964,0
SWE,Sweden,Europe,Digital Infrastructure,2022,0.8933,1.0,1.0,0.9508,0.1067,0
SWE,Sweden,Europe,Digital Infrastructure,2023,0.898,1.0,1.0,0.9716,0.102,0
SWE,Sweden,Europe,Economic Fragility,2021,0.6948,0.7312,0.7441,0.7184,0.0364,0
SWE,Sweden,Europe,Economic Fragility,2022,0.7085,0.732,0.7458,0.7183,0.0235,0
SWE,Sweden,Europe,Economic Fragility,2023,0.7195,0.7328,0.7475,0.7182,0.0134,1
SWE,Sweden,Europe,Food Security,2021,0.8223,0.8001,0.8138,0.7864,-0.0223,0
SWE,Sweden,Europe,Food Security,2022,0.8211,0.7968,0.8115,0.7821,-0.0243,0
SWE,Sweden,Europe,Food Security,2023,0.8063,0.7936,0.8093,0.7779,-0.0127,1
SWE,Sweden,Europe,Healthcare,2021,0.3999,0.4172,0.4263,0.4082,0.0174,0
SWE,Sweden,Europe,Healthcare,2022,0.3467,0.4223,0.4319,0.4126,0.0755,0
SWE,Sweden,Europe,Healthcare,2023,0.5675,0.4273,0.4376,0.417,-0.1402,0
SWE,Sweden,Europe,Political Stability,2021,0.8387,0.8112,0.8207,0.8017,-0.0276,0
SWE,Sweden,Europe,Political Stability,2022,0.8163,0.8056,0.8158,0.7954,-0.0107,0
SWE,Sweden,Europe,Political Stability,2023,0.7832,0.8,0.8109,0.7891,0.0167,0
SWZ,Eswatini,Africa,Climate & Energy,2021,0.6025,0.6096,0.6141,0.6051,0.0072,0
SWZ,Eswatini,Africa,Climate & Energy,2022,0.6007,0.6185,0.6233,0.6137,0.0178,0
SWZ,Eswatini,Africa,Climate & Energy,2023,0.4666,0.6273,0.6324,0.6222,0.1608,0
SWZ,Eswatini,Africa,Digital Infrastructure,2021,0.3032,0.2377,0.2554,0.2201,-0.0655,0
SWZ,Eswatini,Africa,Digital Infrastructure,2022,0.3166,0.2498,0.2687,0.231,-0.0668,0
SWZ,Eswatini,Africa,Digital Infrastructure,2023,0.3233,0.2619,0.282,0.2418,-0.0614,0
SWZ,Eswatini,Africa,Economic Fragility,2021,0.4734,0.6832,0.7024,0.664,0.2099,0
SWZ,Eswatini,Africa,Economic Fragility,2022,0.5336,0.6824,0.703,0.6619,0.1488,0
SWZ,Eswatini,Africa,Economic Fragility,2023,0.4844,0.6817,0.7036,0.6598,0.1973,0
SWZ,Eswatini,Africa,Food Security,2021,0.5727,0.5274,0.5817,0.4731,-0.0453,1
SWZ,Eswatini,Africa,Food Security,2022,0.5464,0.5268,0.5849,0.4687,-0.0196,1
SWZ,Eswatini,Africa,Food Security,2023,0.5232,0.5262,0.5882,0.4643,0.003,1
SWZ,Eswatini,Africa,Healthcare,2021,0.3473,0.2902,0.3607,0.2197,-0.0571,1
SWZ,Eswatini,Africa,Healthcare,2022,0.203,0.2921,0.3676,0.2166,0.0891,0
SWZ,Eswatini,Africa,Healthcare,2023,0.2102,0.294,0.3746,0.2135,0.0838,0
SWZ,Eswatini,Africa,Political Stability,2021,0.5439,0.5219,0.5487,0.495,-0.0221,1
SWZ,Eswatini,Africa,Political Stability,2022,0.5733,0.517,0.5457,0.4883,-0.0563,0
SWZ,Eswatini,Africa,Political Stability,2023,0.5414,0.5121,0.5428,0.4815,-0.0293,1
TGO,Togo,Africa,Climate & Energy,2021,0.4908,0.4911,0.4994,0.4828,0.0003,1
TGO,Togo,Africa,Climate & Energy,2022,0.4224,0.496,0.5049,0.4871,0.0737,0
TGO,Togo,Africa,Climate & Energy,2023,0.244,0.5009,0.5104,0.4914,0.2569,0
TGO,Togo,Africa,Digital Infrastructure,2021,0.1677,0.1,0.1151,0.0849,-0.0677,0
TGO,Togo,Africa,Digital Infrastructure,2022,0.1963,0.1049,0.1211,0.0888,-0.0914,0
TGO,Togo,Africa,Digital Infrastructure,2023,0.2057,0.1098,0.1271,0.0926,-0.0959,0
TGO,Togo,Africa,Economic Fragility,2021,0.6899,0.6929,0.7077,0.6781,0.003,1
TGO,Togo,Africa,Economic Fragility,2022,0.6702,0.6914,0.7072,0.6756,0.0212,0
TGO,Togo,Africa,Economic Fragility,2023,0.6779,0.6899,0.7068,0.673,0.012,1
TGO,Togo,Africa,Food Security,2021,0.592,0.604,0.6544,0.5536,0.0119,1
TGO,Togo,Africa,Food Security,2022,0.6294,0.6125,0.6665,0.5586,-0.0169,1
TGO,Togo,Africa,Food Security,2023,0.5864,0.6211,0.6786,0.5635,0.0347,1
TGO,Togo,Africa,Healthcare,2021,0.0945,0.1182,0.1302,0.1062,0.0237,0
TGO,Togo,Africa,Healthcare,2022,0.1054,0.1201,0.1329,0.1073,0.0147,0
TGO,Togo,Africa,Healthcare,2023,0.2711,0.122,0.1356,0.1083,-0.1491,0
TGO,Togo,Africa,Political Stability,2021,0.4682,0.4744,0.5262,0.4226,0.0063,1
TGO,Togo,Africa,Political Stability,2022,0.4481,0.4695,0.5249,0.414,0.0213,1
TGO,Togo,Africa,Political Stability,2023,0.4121,0.4645,0.5237,0.4053,0.0524,1
THA,Thailand,East Asia,Climate & Energy,2021,0.6235,0.644,0.6489,0.6392,0.0206,0
THA,Thailand,East Asia,Climate & Energy,2022,0.7304,0.6482,0.6533,0.643,-0.0822,0
