Country Code,Country Name,Region,Domain,Base_2030,Optimistic_2030,Pessimistic_2030,Composite_Base,Composite_Opt,Composite_Pess,Data_Type
IDN,Indonesia,East Asia,Food Security,0.8329508363787035,0.8588664121768742,0.8070352605805328,0.5901800205094102,0.6169362879351359,0.5634237530836844,Actual
IDN,Indonesia,East Asia,Healthcare,0.10972150857514595,0.11676496742994147,0.10267804972035044,0.5901800205094102,0.6169362879351359,0.5634237530836844,Actual
IDN,Indonesia,East Asia,Political Stability,0.7029565434053282,0.7523564101555531,0.6535566766551033,0.5901800205094102,0.6169362879351359,0.5634237530836844,Actual
IND,India,South Asia,Climate & Energy,0.6998402955626482,0.7215339174197165,0.6781466737055798,0.501676467200861,0.5282650017252167,0.47508793267650534,Actual
IND,India,South Asia,Digital Infrastructure,0.2215717573489595,0.265876969052689,0.17726654564523,0.501676467200861,0.5282650017252167,0.47508793267650534,Actual
IND,India,South Asia,Economic Fragility,0.6742325921083961,0.6971587756138306,0.6513064086029617,0.501676467200861,0.5282650017252167,0.47508793267650534,Actual
IND,India,South Asia,Food Security,0.8478942635479614,0.8791640924216564,0.8166244346742664,0.501676467200861,0.5282650017252167,0.47508793267650534,Actual
IND,India,South Asia,Healthcare,0.07846481254611604,0.08521601173193792,0.07171361336029415,0.501676467200861,0.5282650017252167,0.47508793267650534,Actual
IND,India,South Asia,Political Stability,0.48805508209108517,0.5206402441114705,0.4554699200706999,0.501676467200861,0.5282650017252167,0.47508793267650534,Actual
IRL,Ireland,Europe,Climate & Energy,0.6972966338426612,0.7249337613572001,0.6696595063281222,0.7016963538116713,0.7266204816508876,0.6767722259724552,Actual
IRL,Ireland,Europe,Digital Infrastructure,1.0,1.0,1.0,0.7016963538116713,0.7266204816508876,0.6767722259724552,Actual
IRL,Ireland,Europe,Economic Fragility,0.6764098644103917,0.7208194819606799,0.6320002468601036,0.7016963538116713,0.7266204816508876,0.6767722259724552,Actual
IRL,Ireland,Europe,Food Security,0.807549378350287,0.8337150005653633,0.7813837561352106,0.7016963538116713,0.7266204816508876,0.6767722259724552,Actual
IRL,Ireland,Europe,Healthcare,0.28372854234273426,0.3140573263365349,0.25339975834893363,0.7016963538116713,0.7266204816508876,0.6767722259724552,Actual
IRL,Ireland,Europe,Political Stability,0.7451937039239542,0.766197319685547,0.7241900881623614,0.7016963538116713,0.7266204816508876,0.6767722259724552,Actual
ISL,Iceland,Europe,Climate & Energy,0.5697611671885934,0.5827110707950003,0.5568112635821865,0.7247729353002205,0.748488358546183,0.701057512054258,Actual
ISL,Iceland,Europe,Digital Infrastructure,1.0,1.0,1.0,0.7247729353002205,0.748488358546183,0.701057512054258,Actual
ISL,Iceland,Europe,Economic Fragility,0.7099760675292807,0.7387470875544747,0.6812050475040866,0.7247729353002205,0.748488358546183,0.701057512054258,Actual
ISL,Iceland,Europe,Food Security,0.8123762495334291,0.8467424021550942,0.778010096911764,0.7247729353002205,0.748488358546183,0.701057512054258,Actual
ISL,Iceland,Europe,Healthcare,0.3793838802182836,0.41859549003836705,0.3401722703982002,0.7247729353002205,0.748488358546183,0.701057512054258,Actual
ISL,Iceland,Europe,Political Stability,0.8771402473317362,0.9041341007341614,0.850146393929311,0.7247729353002205,0.748488358546183,0.701057512054258,Actual
ITA,Italy,Europe,Climate & Energy,0.7073891003908992,0.7319658956844421,0.6828123050973562,0.7105479230079945,0.7393619078285938,0.6817339381873954,Actual
ITA,Italy,Europe,Digital Infrastructure,0.9679801970063693,0.9989779953055036,0.936982398707235,0.7105479230079945,0.7393619078285938,0.6817339381873954,Actual
ITA,Italy,Europe,Economic Fragility,0.7299552730033032,0.7551741299326953,0.7047364160739111,0.7105479230079945,0.7393619078285938,0.6817339381873954,Actual
ITA,Italy,Europe,Food Security,0.8192227605120064,0.8454762262808926,0.7929692947431202,0.7105479230079945,0.7393619078285938,0.6817339381873954,Actual
ITA,Italy,Europe,Healthcare,0.3596430958025927,0.3966426450636996,0.32264354654148575,0.7105479230079945,0.7393619078285938,0.6817339381873954,Actual
ITA,Italy,Europe,Political Stability,0.6790971113327968,0.7079345547043295,0.6502596679612641,0.7105479230079945,0.7393619078285938,0.6817339381873954,Actual
JAM,Jamaica,Central America & Caribbean,Climate & Energy,0.6871758967674371,0.707635067938982,0.6667167255958921,0.6111999964218878,0.6450289138324258,0.5773710790113499,Actual
JAM,Jamaica,Central America & Caribbean,Digital Infrastructure,0.7391184172619987,0.7745132731846289,0.7037235613393684,0.6111999964218878,0.6450289138324258,0.5773710790113499,Actual
